origen,destino,costo,FECHA HORA salida,Fecha hora llegada
YUY,YUL,138,04/10/2016 03:29:00,04/10/2016 17:53:00
YUY,YUL,470,04/10/2016 03:51:00,04/10/2016 11:03:00
YUY,YUL,223,04/10/2016 05:12:00,04/10/2016 17:12:00
YUY,YUL,332,04/10/2016 07:51:00,05/10/2016 03:03:00
YUY,YUL,510,04/10/2016 13:33:00,04/10/2016 20:45:00
YUY,YUL,964,04/10/2016 14:06:00,05/10/2016 02:06:00
YUY,YUL,298,04/10/2016 15:22:00,05/10/2016 00:58:00
YUY,YVO,195,01/10/2016 01:56:00,01/10/2016 09:08:00
YUY,YVO,103,01/10/2016 03:17:00,01/10/2016 17:41:00
YUY,YVO,594,01/10/2016 04:49:00,01/10/2016 07:13:00
YUY,YVO,984,01/10/2016 05:22:00,01/10/2016 17:22:00
YUY,YVO,591,01/10/2016 08:06:00,01/10/2016 17:42:00
YUY,YVO,101,01/10/2016 09:22:00,01/10/2016 23:46:00
YUY,YVO,375,01/10/2016 10:29:00,01/10/2016 20:05:00
YUY,YVO,785,01/10/2016 16:44:00,02/10/2016 02:20:00
YUY,YVO,550,01/10/2016 21:12:00,02/10/2016 14:00:00
YUY,YVO,452,02/10/2016 04:17:00,02/10/2016 13:53:00
YUY,YVO,399,02/10/2016 15:32:00,03/10/2016 10:44:00
YUY,YVO,862,02/10/2016 16:30:00,03/10/2016 06:54:00
YUY,YVO,517,02/10/2016 18:33:00,03/10/2016 06:33:00
YUY,YVO,794,02/10/2016 22:03:00,03/10/2016 10:03:00
YUY,YVO,292,03/10/2016 06:15:00,03/10/2016 20:39:00
YUY,YVO,655,03/10/2016 07:20:00,03/10/2016 09:44:00
YUY,YVO,450,03/10/2016 11:36:00,03/10/2016 14:00:00
YUY,YVO,266,03/10/2016 21:49:00,04/10/2016 14:37:00
YUY,YVO,816,04/10/2016 00:37:00,04/10/2016 10:13:00
YUY,YVO,170,04/10/2016 04:46:00,04/10/2016 09:34:00
YUY,YVO,651,04/10/2016 11:27:00,04/10/2016 18:39:00
YUY,YVO,452,04/10/2016 16:09:00,05/10/2016 04:09:00
YVM,YXP,717,01/10/2016 13:09:00,02/10/2016 03:33:00
YVM,YXP,256,01/10/2016 15:04:00,02/10/2016 10:16:00
YVM,YXP,395,01/10/2016 20:05:00,02/10/2016 12:53:00
YVM,YXP,914,01/10/2016 20:47:00,01/10/2016 23:11:00
YVM,YXP,577,01/10/2016 22:25:00,02/10/2016 08:01:00
YVM,YXP,658,02/10/2016 08:02:00,02/10/2016 10:26:00
YVM,YXP,710,02/10/2016 08:18:00,03/10/2016 01:06:00
YVM,YXP,489,02/10/2016 11:14:00,02/10/2016 20:50:00
YVM,YXP,357,02/10/2016 11:49:00,02/10/2016 21:25:00
YVM,YXP,514,02/10/2016 21:10:00,03/10/2016 16:22:00
YVM,YXP,366,03/10/2016 00:31:00,03/10/2016 19:43:00
YVM,YXP,239,03/10/2016 04:55:00,04/10/2016 00:07:00
YVM,YXP,368,03/10/2016 05:45:00,03/10/2016 15:21:00
YVM,YXP,295,03/10/2016 06:34:00,03/10/2016 23:22:00
YVM,YXP,500,03/10/2016 12:14:00,03/10/2016 21:50:00
YVM,YXP,304,03/10/2016 14:45:00,04/10/2016 00:21:00
YVM,YXP,830,03/10/2016 14:52:00,04/10/2016 07:40:00
YVM,YXP,342,03/10/2016 17:52:00,04/10/2016 01:04:00
YVM,YXP,881,03/10/2016 22:57:00,04/10/2016 15:45:00
YVM,YXP,116,04/10/2016 04:34:00,04/10/2016 21:22:00
YVM,YXP,248,04/10/2016 05:20:00,05/10/2016 00:32:00
YVM,YXP,469,04/10/2016 10:27:00,04/10/2016 15:15:00
YVO,YHU,146,01/10/2016 00:08:00,01/10/2016 12:08:00
YVO,YHU,659,01/10/2016 00:14:00,01/10/2016 14:38:00
YVO,YHU,128,01/10/2016 01:42:00,01/10/2016 08:54:00
YVO,YHU,848,01/10/2016 22:25:00,02/10/2016 12:49:00
YVO,YHU,783,02/10/2016 10:11:00,02/10/2016 14:59:00
YVO,YHU,173,02/10/2016 11:00:00,03/10/2016 01:24:00
YVO,YHU,553,02/10/2016 16:09:00,02/10/2016 18:33:00
YVO,YHU,507,03/10/2016 00:44:00,03/10/2016 12:44:00
YVO,YHU,383,04/10/2016 03:28:00,04/10/2016 13:04:00
YVO,YHU,378,04/10/2016 08:06:00,05/10/2016 03:18:00
YVO,YHU,553,04/10/2016 14:39:00,05/10/2016 07:27:00
YVO,YUL,759,01/10/2016 03:19:00,01/10/2016 15:19:00
YVO,YUL,699,01/10/2016 05:34:00,02/10/2016 00:46:00
YVO,YUL,565,01/10/2016 05:52:00,01/10/2016 22:40:00
YVO,YUL,243,01/10/2016 15:33:00,02/10/2016 05:57:00
YVO,YUL,803,02/10/2016 07:01:00,02/10/2016 21:25:00
YVO,YUL,406,02/10/2016 12:08:00,02/10/2016 21:44:00
YVO,YUL,132,02/10/2016 13:40:00,03/10/2016 08:52:00
YVO,YUL,138,02/10/2016 15:00:00,02/10/2016 22:12:00
YVO,YUL,827,02/10/2016 16:12:00,03/10/2016 11:24:00
YVO,YUL,428,02/10/2016 17:34:00,02/10/2016 19:58:00
YVO,YUL,963,03/10/2016 04:52:00,03/10/2016 19:16:00
YVO,YUL,242,04/10/2016 05:21:00,04/10/2016 22:09:00
YVO,YUL,542,04/10/2016 18:02:00,05/10/2016 08:26:00
YVO,YUL,156,04/10/2016 19:08:00,05/10/2016 02:20:00
YVO,YUY,142,01/10/2016 00:20:00,01/10/2016 17:08:00
YVO,YUY,808,01/10/2016 10:28:00,01/10/2016 20:04:00
YVO,YUY,278,01/10/2016 11:28:00,02/10/2016 06:40:00
YVO,YUY,641,01/10/2016 15:13:00,02/10/2016 00:49:00
YVO,YUY,524,02/10/2016 00:11:00,02/10/2016 19:23:00
YVO,YUY,315,02/10/2016 03:29:00,02/10/2016 17:53:00
YVO,YUY,632,02/10/2016 05:20:00,03/10/2016 00:32:00
YVO,YUY,350,02/10/2016 10:14:00,03/10/2016 00:38:00
YVO,YUY,161,02/10/2016 11:29:00,02/10/2016 23:29:00
YVO,YUY,746,02/10/2016 12:10:00,03/10/2016 00:10:00
YVO,YUY,354,02/10/2016 14:00:00,03/10/2016 04:24:00
YVO,YUY,865,02/10/2016 15:50:00,03/10/2016 06:14:00
YVO,YUY,822,02/10/2016 23:51:00,03/10/2016 02:15:00
YVO,YUY,926,03/10/2016 02:34:00,03/10/2016 21:46:00
YVO,YUY,516,03/10/2016 02:55:00,03/10/2016 17:19:00
YVO,YUY,125,03/10/2016 05:42:00,03/10/2016 22:30:00
YVO,YUY,586,03/10/2016 10:43:00,03/10/2016 22:43:00
YVO,YUY,844,03/10/2016 17:53:00,03/10/2016 22:41:00
YVO,YUY,972,04/10/2016 03:26:00,04/10/2016 15:26:00
YVO,YUY,844,04/10/2016 07:30:00,04/10/2016 19:30:00
YVO,YUY,250,04/10/2016 15:47:00,05/10/2016 10:59:00
YVO,YUY,934,04/10/2016 16:56:00,05/10/2016 00:08:00
YVP,YFB,188,01/10/2016 01:21:00,01/10/2016 18:09:00
YVP,YFB,950,01/10/2016 04:32:00,01/10/2016 18:56:00
YVP,YFB,710,01/10/2016 15:28:00,02/10/2016 08:16:00
YVP,YFB,947,01/10/2016 19:46:00,02/10/2016 14:58:00
YVP,YFB,393,01/10/2016 23:25:00,02/10/2016 16:13:00
YVP,YFB,677,02/10/2016 04:03:00,02/10/2016 20:51:00
YVP,YFB,289,02/10/2016 20:45:00,03/10/2016 08:45:00
YVP,YFB,688,03/10/2016 14:26:00,04/10/2016 02:26:00
YVP,YFB,238,04/10/2016 12:21:00,04/10/2016 17:09:00
YVP,YFB,199,04/10/2016 12:26:00,04/10/2016 14:50:00
YVP,YFB,697,04/10/2016 13:54:00,04/10/2016 16:18:00
YVP,YKL,712,01/10/2016 17:54:00,02/10/2016 05:54:00
YVP,YKL,250,02/10/2016 06:36:00,02/10/2016 09:00:00
YVP,YKL,330,02/10/2016 07:54:00,02/10/2016 10:18:00
YVP,YKL,815,02/10/2016 10:12:00,02/10/2016 22:12:00
YVP,YKL,348,02/10/2016 10:42:00,03/10/2016 05:54:00
YVP,YKL,450,02/10/2016 15:41:00,03/10/2016 08:29:00
YVP,YKL,663,02/10/2016 23:42:00,03/10/2016 16:30:00
YVP,YKL,799,04/10/2016 16:28:00,04/10/2016 23:40:00
YVP,YKL,867,04/10/2016 16:47:00,05/10/2016 02:23:00
YVP,YKL,409,04/10/2016 18:33:00,05/10/2016 01:45:00
YVP,YKL,502,04/10/2016 19:05:00,04/10/2016 23:53:00
YVP,YUL,177,01/10/2016 13:16:00,01/10/2016 22:52:00
YVP,YUL,123,01/10/2016 13:20:00,01/10/2016 22:56:00
YVP,YUL,147,02/10/2016 08:21:00,02/10/2016 22:45:00
YVP,YUL,123,02/10/2016 11:29:00,03/10/2016 01:53:00
YVP,YUL,293,03/10/2016 02:58:00,03/10/2016 17:22:00
YVP,YUL,435,03/10/2016 05:21:00,03/10/2016 10:09:00
YVP,YUL,609,03/10/2016 17:07:00,04/10/2016 07:31:00
YVP,YUL,124,03/10/2016 21:21:00,04/10/2016 04:33:00
YVP,YUL,643,03/10/2016 22:39:00,04/10/2016 05:51:00
YVP,YUL,279,04/10/2016 03:01:00,04/10/2016 07:49:00
YVP,YUL,936,04/10/2016 10:16:00,04/10/2016 12:40:00
YVQ,YEV,956,01/10/2016 11:47:00,02/10/2016 02:11:00
YVQ,YEV,955,01/10/2016 12:18:00,01/10/2016 14:42:00
YVQ,YEV,831,01/10/2016 13:45:00,01/10/2016 16:09:00
YVQ,YEV,837,01/10/2016 16:14:00,01/10/2016 18:38:00
YVQ,YEV,992,01/10/2016 19:29:00,02/10/2016 05:05:00
YVQ,YEV,517,01/10/2016 20:11:00,02/10/2016 03:23:00
YVQ,YEV,624,02/10/2016 10:58:00,03/10/2016 03:46:00
YVQ,YEV,818,02/10/2016 16:31:00,03/10/2016 02:07:00
YVQ,YEV,704,02/10/2016 19:06:00,03/10/2016 09:30:00
YVQ,YEV,374,02/10/2016 21:19:00,02/10/2016 23:43:00
YVQ,YEV,883,03/10/2016 00:02:00,03/10/2016 14:26:00
YVQ,YEV,709,03/10/2016 00:54:00,03/10/2016 08:06:00
YVQ,YEV,134,03/10/2016 10:49:00,03/10/2016 20:25:00
YVQ,YEV,746,03/10/2016 16:54:00,04/10/2016 12:06:00
YVQ,YEV,296,03/10/2016 17:07:00,03/10/2016 21:55:00
YVQ,YEV,231,03/10/2016 20:03:00,04/10/2016 00:51:00
YVQ,YEV,384,03/10/2016 21:55:00,04/10/2016 17:07:00
YVQ,YEV,383,04/10/2016 03:36:00,04/10/2016 10:48:00
YVQ,YEV,530,04/10/2016 05:41:00,04/10/2016 20:05:00
YVQ,YEV,584,04/10/2016 16:36:00,04/10/2016 21:24:00
YVQ,YEV,174,04/10/2016 19:14:00,05/10/2016 07:14:00
YVQ,YEV,819,04/10/2016 20:08:00,05/10/2016 15:20:00
YVQ,YZF,637,01/10/2016 02:02:00,01/10/2016 14:02:00
YVQ,YZF,577,01/10/2016 10:17:00,01/10/2016 22:17:00
YVQ,YZF,470,01/10/2016 10:51:00,01/10/2016 15:39:00
YVQ,YZF,901,01/10/2016 22:41:00,02/10/2016 03:29:00
YVQ,YZF,641,02/10/2016 01:42:00,02/10/2016 08:54:00
YVQ,YZF,122,02/10/2016 06:07:00,02/10/2016 18:07:00
YVQ,YZF,785,02/10/2016 08:29:00,02/10/2016 10:53:00
YVQ,YZF,533,02/10/2016 11:11:00,02/10/2016 13:35:00
YVQ,YZF,361,02/10/2016 18:53:00,03/10/2016 11:41:00
YVQ,YZF,322,03/10/2016 02:46:00,03/10/2016 14:46:00
YVQ,YZF,606,03/10/2016 05:12:00,03/10/2016 14:48:00
YVQ,YZF,704,03/10/2016 07:12:00,03/10/2016 09:36:00
YVQ,YZF,191,03/10/2016 18:40:00,04/10/2016 11:28:00
YVQ,YZF,791,03/10/2016 21:02:00,04/10/2016 13:50:00
YVQ,YZF,549,04/10/2016 00:22:00,04/10/2016 07:34:00
YVQ,YZF,1000,04/10/2016 01:27:00,04/10/2016 18:15:00
YVQ,YZF,821,04/10/2016 03:25:00,04/10/2016 05:49:00
YVQ,YZF,947,04/10/2016 10:00:00,04/10/2016 12:24:00
YVQ,YZF,732,04/10/2016 12:49:00,05/10/2016 03:13:00
YVQ,YZF,776,04/10/2016 17:17:00,05/10/2016 10:05:00
YVQ,YZF,802,04/10/2016 19:04:00,05/10/2016 09:28:00
YVQ,YZF,885,04/10/2016 20:55:00,04/10/2016 23:19:00
YVR,YBL,629,01/10/2016 00:22:00,01/10/2016 14:46:00
YVR,YBL,541,01/10/2016 02:10:00,01/10/2016 18:58:00
YVR,YBL,884,01/10/2016 08:12:00,02/10/2016 01:00:00
YVR,YBL,573,01/10/2016 09:29:00,02/10/2016 04:41:00
YVR,YBL,326,01/10/2016 14:24:00,01/10/2016 16:48:00
YVR,YBL,195,01/10/2016 14:30:00,02/10/2016 02:30:00
YVR,YBL,178,01/10/2016 19:42:00,02/10/2016 07:42:00
YVR,YBL,183,01/10/2016 20:31:00,02/10/2016 10:55:00
YVR,YBL,596,01/10/2016 21:03:00,02/10/2016 13:51:00
YVR,YBL,853,01/10/2016 21:40:00,02/10/2016 07:16:00
YVR,YBL,548,01/10/2016 22:39:00,02/10/2016 05:51:00
YVR,YBL,471,01/10/2016 23:29:00,02/10/2016 18:41:00
YVR,YBL,449,02/10/2016 08:40:00,03/10/2016 01:28:00
YVR,YBL,312,02/10/2016 10:09:00,02/10/2016 19:45:00
YVR,YBL,303,02/10/2016 12:48:00,03/10/2016 08:00:00
YVR,YBL,522,02/10/2016 16:25:00,03/10/2016 04:25:00
YVR,YBL,888,02/10/2016 17:17:00,03/10/2016 05:17:00
YVR,YBL,436,02/10/2016 19:20:00,03/10/2016 04:56:00
YVR,YBL,520,02/10/2016 21:34:00,03/10/2016 16:46:00
YVR,YBL,997,03/10/2016 11:51:00,03/10/2016 16:39:00
YVR,YBL,785,03/10/2016 17:08:00,04/10/2016 12:20:00
YVR,YBL,919,03/10/2016 19:25:00,04/10/2016 07:25:00
YVR,YBL,587,03/10/2016 20:13:00,04/10/2016 08:13:00
YVR,YBL,652,04/10/2016 04:44:00,04/10/2016 19:08:00
YVR,YBL,839,04/10/2016 05:14:00,04/10/2016 07:38:00
YVR,YBL,403,04/10/2016 06:03:00,04/10/2016 15:39:00
YVR,YBL,326,04/10/2016 09:34:00,05/10/2016 04:46:00
YVR,YBL,751,04/10/2016 10:21:00,05/10/2016 00:45:00
YVR,YBL,204,04/10/2016 12:57:00,04/10/2016 22:33:00
YVR,YBL,794,04/10/2016 14:39:00,05/10/2016 00:15:00
YVR,YBL,955,04/10/2016 16:06:00,05/10/2016 04:06:00
YVR,YBL,109,04/10/2016 16:34:00,05/10/2016 04:34:00
YVR,YBL,515,04/10/2016 16:36:00,04/10/2016 23:48:00
YVR,YCD,643,01/10/2016 04:57:00,02/10/2016 00:09:00
YVR,YCD,987,02/10/2016 01:03:00,02/10/2016 20:15:00
YVR,YCD,647,02/10/2016 14:37:00,03/10/2016 05:01:00
YVR,YCD,482,02/10/2016 15:02:00,03/10/2016 03:02:00
YVR,YCD,923,03/10/2016 07:38:00,04/10/2016 02:50:00
YVR,YCD,494,03/10/2016 12:38:00,04/10/2016 03:02:00
YVR,YCD,412,03/10/2016 16:26:00,04/10/2016 09:14:00
YVR,YCD,966,03/10/2016 19:20:00,04/10/2016 04:56:00
YVR,YCD,718,03/10/2016 22:30:00,04/10/2016 05:42:00
YVR,YCD,195,04/10/2016 04:48:00,04/10/2016 14:24:00
YVR,YCD,817,04/10/2016 08:26:00,04/10/2016 20:26:00
YVR,YCG,435,01/10/2016 01:17:00,01/10/2016 20:29:00
YVR,YCG,702,01/10/2016 13:40:00,01/10/2016 20:52:00
YVR,YCG,617,01/10/2016 16:44:00,02/10/2016 09:32:00
YVR,YCG,299,01/10/2016 20:12:00,02/10/2016 13:00:00
YVR,YCG,405,03/10/2016 00:43:00,03/10/2016 07:55:00
YVR,YCG,582,03/10/2016 13:15:00,03/10/2016 20:27:00
YVR,YCG,880,03/10/2016 16:26:00,03/10/2016 23:38:00
YVR,YCG,678,03/10/2016 17:38:00,03/10/2016 22:26:00
YVR,YCG,308,04/10/2016 02:36:00,04/10/2016 19:24:00
YVR,YCG,665,04/10/2016 02:46:00,04/10/2016 19:34:00
YVR,YCG,405,04/10/2016 07:39:00,04/10/2016 12:27:00
YVR,YDQ,229,01/10/2016 22:25:00,02/10/2016 03:13:00
YVR,YDQ,150,03/10/2016 02:41:00,03/10/2016 09:53:00
YVR,YDQ,229,03/10/2016 04:20:00,03/10/2016 11:32:00
YVR,YDQ,772,03/10/2016 08:26:00,03/10/2016 20:26:00
YVR,YDQ,762,03/10/2016 16:27:00,04/10/2016 02:03:00
YVR,YDQ,409,03/10/2016 17:41:00,04/10/2016 10:29:00
YVR,YDQ,483,03/10/2016 23:41:00,04/10/2016 04:29:00
YVR,YDQ,568,04/10/2016 00:31:00,04/10/2016 12:31:00
YVR,YDQ,239,04/10/2016 12:01:00,04/10/2016 16:49:00
YVR,YDQ,252,04/10/2016 19:09:00,05/10/2016 07:09:00
YVR,YDQ,987,04/10/2016 20:18:00,05/10/2016 01:06:00
YVR,YEG,136,01/10/2016 02:17:00,01/10/2016 04:41:00
YVR,YEG,477,01/10/2016 02:27:00,01/10/2016 14:27:00
YVR,YEG,668,01/10/2016 12:48:00,01/10/2016 20:00:00
YVR,YEG,863,01/10/2016 13:54:00,02/10/2016 06:42:00
YVR,YEG,612,01/10/2016 17:26:00,02/10/2016 07:50:00
YVR,YEG,563,01/10/2016 20:34:00,02/10/2016 10:58:00
YVR,YEG,620,02/10/2016 02:21:00,02/10/2016 11:57:00
YVR,YEG,942,02/10/2016 04:00:00,02/10/2016 18:24:00
YVR,YEG,654,02/10/2016 08:04:00,02/10/2016 10:28:00
YVR,YEG,181,02/10/2016 09:21:00,02/10/2016 21:21:00
YVR,YEG,989,02/10/2016 10:14:00,02/10/2016 17:26:00
YVR,YEG,920,02/10/2016 21:06:00,03/10/2016 06:42:00
YVR,YEG,260,02/10/2016 21:27:00,03/10/2016 09:27:00
YVR,YEG,640,02/10/2016 23:07:00,03/10/2016 18:19:00
YVR,YEG,571,02/10/2016 23:17:00,03/10/2016 18:29:00
YVR,YEG,685,03/10/2016 01:19:00,03/10/2016 03:43:00
YVR,YEG,961,03/10/2016 06:19:00,03/10/2016 08:43:00
YVR,YEG,557,03/10/2016 09:00:00,04/10/2016 04:12:00
YVR,YEG,922,03/10/2016 09:01:00,04/10/2016 04:13:00
YVR,YEG,771,03/10/2016 15:03:00,04/10/2016 07:51:00
YVR,YEG,974,03/10/2016 19:20:00,04/10/2016 07:20:00
YVR,YEG,947,04/10/2016 01:41:00,04/10/2016 04:05:00
YVR,YEG,501,04/10/2016 05:59:00,04/10/2016 10:47:00
YVR,YEG,474,04/10/2016 07:18:00,05/10/2016 02:30:00
YVR,YEG,423,04/10/2016 08:08:00,04/10/2016 12:56:00
YVR,YEG,557,04/10/2016 10:42:00,05/10/2016 01:06:00
YVR,YEG,644,04/10/2016 11:47:00,05/10/2016 04:35:00
YVR,YEG,756,04/10/2016 11:55:00,04/10/2016 19:07:00
YVR,YEG,417,04/10/2016 14:06:00,04/10/2016 18:54:00
YVR,YEG,865,04/10/2016 17:19:00,05/10/2016 10:07:00
YVR,YEG,202,04/10/2016 17:40:00,05/10/2016 10:28:00
YVR,YEG,400,04/10/2016 20:49:00,05/10/2016 01:37:00
YVR,YEG,420,04/10/2016 23:33:00,05/10/2016 06:45:00
YVR,YKA,391,01/10/2016 04:07:00,01/10/2016 06:31:00
YVR,YKA,791,01/10/2016 04:47:00,01/10/2016 21:35:00
YVR,YKA,469,01/10/2016 05:25:00,01/10/2016 17:25:00
YVR,YKA,805,01/10/2016 10:10:00,01/10/2016 17:22:00
YVR,YKA,745,01/10/2016 12:30:00,01/10/2016 19:42:00
YVR,YKA,675,01/10/2016 15:48:00,02/10/2016 08:36:00
YVR,YKA,331,01/10/2016 23:20:00,02/10/2016 18:32:00
YVR,YKA,350,02/10/2016 10:34:00,02/10/2016 15:22:00
YVR,YKA,502,02/10/2016 10:52:00,03/10/2016 06:04:00
YVR,YKA,857,02/10/2016 14:58:00,02/10/2016 17:22:00
YVR,YKA,365,02/10/2016 18:30:00,02/10/2016 23:18:00
YVR,YKA,759,02/10/2016 20:57:00,03/10/2016 01:45:00
YVR,YKA,770,03/10/2016 01:14:00,03/10/2016 15:38:00
YVR,YKA,757,03/10/2016 02:51:00,03/10/2016 10:03:00
YVR,YKA,607,03/10/2016 10:17:00,03/10/2016 17:29:00
YVR,YKA,641,03/10/2016 13:11:00,03/10/2016 20:23:00
YVR,YKA,745,03/10/2016 13:41:00,04/10/2016 01:41:00
YVR,YKA,354,03/10/2016 17:12:00,04/10/2016 05:12:00
YVR,YKA,651,03/10/2016 18:25:00,03/10/2016 20:49:00
YVR,YKA,147,04/10/2016 16:08:00,04/10/2016 23:20:00
YVR,YKA,675,04/10/2016 18:37:00,05/10/2016 01:49:00
YVR,YKA,792,04/10/2016 23:26:00,05/10/2016 16:14:00
YVR,YLW,354,01/10/2016 00:06:00,01/10/2016 07:18:00
YVR,YLW,793,01/10/2016 01:13:00,01/10/2016 13:13:00
YVR,YLW,437,01/10/2016 02:04:00,01/10/2016 09:16:00
YVR,YLW,278,01/10/2016 06:51:00,01/10/2016 11:39:00
YVR,YLW,992,01/10/2016 09:40:00,01/10/2016 21:40:00
YVR,YLW,351,01/10/2016 11:05:00,01/10/2016 20:41:00
YVR,YLW,308,01/10/2016 13:50:00,02/10/2016 04:14:00
YVR,YLW,104,01/10/2016 14:29:00,02/10/2016 00:05:00
YVR,YLW,818,01/10/2016 19:59:00,02/10/2016 15:11:00
YVR,YLW,669,02/10/2016 00:54:00,02/10/2016 05:42:00
YVR,YLW,704,02/10/2016 05:03:00,02/10/2016 09:51:00
YVR,YLW,891,02/10/2016 06:51:00,02/10/2016 23:39:00
YVR,YLW,813,02/10/2016 10:46:00,02/10/2016 20:22:00
YVR,YLW,648,02/10/2016 14:40:00,02/10/2016 21:52:00
YVR,YLW,832,03/10/2016 03:33:00,03/10/2016 20:21:00
YVR,YLW,626,03/10/2016 03:59:00,03/10/2016 23:11:00
YVR,YLW,193,03/10/2016 06:15:00,03/10/2016 20:39:00
YVR,YLW,758,03/10/2016 06:23:00,03/10/2016 23:11:00
YVR,YLW,679,03/10/2016 06:42:00,03/10/2016 23:30:00
YVR,YLW,257,03/10/2016 11:04:00,03/10/2016 13:28:00
YVR,YLW,510,03/10/2016 11:08:00,03/10/2016 18:20:00
YVR,YLW,261,03/10/2016 11:59:00,04/10/2016 04:47:00
YVR,YLW,797,03/10/2016 15:18:00,04/10/2016 10:30:00
YVR,YLW,101,04/10/2016 00:01:00,04/10/2016 12:01:00
YVR,YLW,953,04/10/2016 01:37:00,04/10/2016 11:13:00
YVR,YLW,251,04/10/2016 02:26:00,04/10/2016 21:38:00
YVR,YLW,379,04/10/2016 09:55:00,05/10/2016 00:19:00
YVR,YLW,133,04/10/2016 10:39:00,04/10/2016 15:27:00
YVR,YLW,580,04/10/2016 18:51:00,05/10/2016 06:51:00
YVR,YLW,555,04/10/2016 20:45:00,05/10/2016 03:57:00
YVR,YLW,865,04/10/2016 20:46:00,05/10/2016 11:10:00
YVR,YLW,549,04/10/2016 22:11:00,05/10/2016 07:47:00
YVR,YLW,878,04/10/2016 22:30:00,05/10/2016 00:54:00
YVR,YMM,237,01/10/2016 03:04:00,01/10/2016 12:40:00
YVR,YMM,489,01/10/2016 06:40:00,01/10/2016 16:16:00
YVR,YMM,801,01/10/2016 06:52:00,01/10/2016 09:16:00
YVR,YMM,861,01/10/2016 11:01:00,02/10/2016 03:49:00
YVR,YMM,226,01/10/2016 13:51:00,01/10/2016 16:15:00
YVR,YMM,576,01/10/2016 20:36:00,02/10/2016 08:36:00
YVR,YMM,230,02/10/2016 09:27:00,03/10/2016 04:39:00
YVR,YMM,128,02/10/2016 17:54:00,03/10/2016 13:06:00
YVR,YMM,542,03/10/2016 13:24:00,03/10/2016 18:12:00
YVR,YMM,411,03/10/2016 15:02:00,03/10/2016 17:26:00
YVR,YMM,897,04/10/2016 04:30:00,04/10/2016 21:18:00
YVR,YOW,534,02/10/2016 05:00:00,03/10/2016 00:12:00
YVR,YOW,790,02/10/2016 07:03:00,02/10/2016 23:51:00
YVR,YOW,536,02/10/2016 11:21:00,03/10/2016 04:09:00
YVR,YOW,107,02/10/2016 12:37:00,03/10/2016 05:25:00
YVR,YOW,672,02/10/2016 12:38:00,02/10/2016 19:50:00
YVR,YOW,921,02/10/2016 17:48:00,03/10/2016 13:00:00
YVR,YOW,405,03/10/2016 09:49:00,04/10/2016 02:37:00
YVR,YOW,458,03/10/2016 15:27:00,04/10/2016 10:39:00
YVR,YOW,337,03/10/2016 22:27:00,04/10/2016 12:51:00
YVR,YOW,195,04/10/2016 07:12:00,04/10/2016 19:12:00
YVR,YOW,578,04/10/2016 20:11:00,05/10/2016 10:35:00
YVR,YPR,550,01/10/2016 10:12:00,01/10/2016 22:12:00
YVR,YPR,143,02/10/2016 00:30:00,02/10/2016 19:42:00
YVR,YPR,719,02/10/2016 04:23:00,02/10/2016 13:59:00
YVR,YPR,757,02/10/2016 05:25:00,02/10/2016 15:01:00
YVR,YPR,501,02/10/2016 12:51:00,02/10/2016 20:03:00
YVR,YPR,505,02/10/2016 13:08:00,03/10/2016 01:08:00
YVR,YPR,618,02/10/2016 14:04:00,02/10/2016 23:40:00
YVR,YPR,777,02/10/2016 17:02:00,03/10/2016 09:50:00
YVR,YPR,719,02/10/2016 17:42:00,03/10/2016 00:54:00
YVR,YPR,131,02/10/2016 20:35:00,03/10/2016 03:47:00
YVR,YPR,594,03/10/2016 00:03:00,03/10/2016 14:27:00
YVR,YPR,405,03/10/2016 08:20:00,03/10/2016 17:56:00
YVR,YPR,392,03/10/2016 15:59:00,04/10/2016 11:11:00
YVR,YPR,713,03/10/2016 21:37:00,04/10/2016 12:01:00
YVR,YPR,911,03/10/2016 23:14:00,04/10/2016 01:38:00
YVR,YPR,758,04/10/2016 03:05:00,04/10/2016 22:17:00
YVR,YPR,773,04/10/2016 08:20:00,04/10/2016 13:08:00
YVR,YPR,662,04/10/2016 09:23:00,04/10/2016 16:35:00
YVR,YPR,323,04/10/2016 10:38:00,04/10/2016 17:50:00
YVR,YPR,510,04/10/2016 12:55:00,04/10/2016 15:19:00
YVR,YPR,389,04/10/2016 14:06:00,04/10/2016 16:30:00
YVR,YPR,619,04/10/2016 21:34:00,05/10/2016 07:10:00
YVR,YQQ,405,01/10/2016 00:38:00,01/10/2016 10:14:00
YVR,YQQ,892,01/10/2016 02:04:00,01/10/2016 06:52:00
YVR,YQQ,697,01/10/2016 11:22:00,01/10/2016 18:34:00
YVR,YQQ,951,01/10/2016 18:52:00,02/10/2016 11:40:00
YVR,YQQ,799,01/10/2016 19:20:00,02/10/2016 07:20:00
YVR,YQQ,833,01/10/2016 20:59:00,02/10/2016 13:47:00
YVR,YQQ,887,01/10/2016 23:47:00,02/10/2016 18:59:00
YVR,YQQ,337,02/10/2016 09:22:00,02/10/2016 16:34:00
YVR,YQQ,593,02/10/2016 10:30:00,02/10/2016 17:42:00
YVR,YQQ,253,02/10/2016 11:33:00,02/10/2016 21:09:00
YVR,YQQ,228,02/10/2016 12:27:00,03/10/2016 00:27:00
YVR,YQQ,945,02/10/2016 15:25:00,03/10/2016 01:01:00
YVR,YQQ,908,02/10/2016 20:45:00,03/10/2016 06:21:00
